@relation R_data_frame-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToString-Cfirst

@attribute text string
@attribute is_sick {FALSE,TRUE}

@data
'And just like that so much stress is gone? Full paper deadline for ICC extended to 15 Apr. @incanus77 oh that?s always fun. My friends cat made a habit out of that for a while. Nothing like late night cleaning to ease the mind. @Thebettafish he?ll go places. Or survive pretty long in a zombie apocalypse. Whichever comes first. @jscarto @UnixToolTip it?s a lifestyle choice. @ClimbingNarc better than it falling off? It may not be cool but it?ll make sure you know you have an arm. @JohnnyOPSU seems legit. @JohnnyOPSU Good man. Hope you didn?t tell them it would be available too soon. @mollyshewrote http://t.co/qnUn5ZZkRd @SarahETroedson 2.75 it is? @SarahETroedson I may take you up on this. @mollyshewrote This tweet was captured by a project of my students?. Thank you for your contribution. Yosemite is stupid pretty  as in I am stupefied by its beauty. Just throwing that out there. Just thought the input from who I assume are the camera crew was unnecessary. That?s not to say that I didn?t enjoy the input from C',FALSE
'@christiansmaher and yet worried at the same time. Nemo was a triumph. I hope the sequel can live up to it. @mollyshewrote @jinlongyang some day I will be chatting and an email will be sent with a gif of Walter white saying ?you?re god damn right?. @SomeWhores see now you just sound like a financial or market analyst who covers apple. @mollyshewrote I like your neighbors? They really try hard to smoke enough to get the whole building high as fuck. You?ve gotta admire that. @SomeWhores Why not next weekend  I?ll be in LA which is way closer than PA. @SomeWhores I want to come! @jinlongyang @mollyshewrote I challenge you to find someone who prefers it. I?ve found one but that?s kinda better but my worth the shit. ?Teaching people about projections. You know? doing God?s work.? ~ @A_C_Robinson So hickory smoked cheddar is amazing? @samjarman may you be bathed in money... @mollyshewrote oh yes. I even saw Ron White live here in ?07. It was glorious. @mollyshewrote well? that was a new phrase. @jscarto in that ord',FALSE
'@mollyshewrote I didn?t even know this existed? Also  I like that it?s the ?BET Version? that?s just awesome. @BloggerTom since you?re over the age of 18  if I see you wearing them assume we?re playing hockey. @malcolm_rogers it?s great until you try to top out. Slopers FTW. @mollyshewrote so to the left? Today?s project. Some v2/3 that has a name but I?m don?t know it. http://t.co/pqh4RAKzha @christiansmaher do you not use a proper client? Also I think the website has autocomplete now. I?m wondering if the science channel has programming besides how it?s made. Can?t handle the puns. I don?t really care about the race  but I love the excuse to drink a @WoodfordReserve mint julep. @prisonrodeo still pissed about 1999 huh? Me too. Really messed up my childhood. @samjarman yup. Take a look at maven too I you do lots of java. It?s a bitch and a half to set up but awesome when it works. @samjarman game changing right? Done. Now 4 days off to relax  and by relax I mean climb until my fingers bleed and fall off. @wj',FALSE
'This is good: http://t.co/IbXZhZQzBd Fun day shooting .22s from the barn. http://t.co/KRfHLYiF34 I am now a living example of why sentiment analysis can never work on the internet. @fvhguerin sorry  but that was a heavy dose of April Fools sarcasm. AS3 doesn?t have the speed to port Leaflet effectively. @samjarman yes. They have been woefully unsuccessful this far. Same kind of research being done for hurricanes. Before I watched The Newsroom  I didn?t know Jeff Daniels could actually act. He was always just Harry to me. @cstromme you have been finding the coolest stuff this week. @LeafletJS @RobertERoth @northlandiguana @rgdonohue jumping in... The hard part in #Geog461w @ Penn State was data manipulation not Leaflet. @ClimbingNarc the exact reason I pay no attention to 8a.nu My desk is a shit show. 2 HP Z800s  4 iPads  1 shitty laptop  and a Mifi on a 3ft x 4ft space. I think I need shelves. @christiansmaher negative. What is it? @christiansmaher like I said. You need to learn some google foo. That\'s an exa',FALSE
'@rick5371 Hitting Chicago for a night  then Devil?s Tower and Custer State Park in WY. It?s going to be intense. @rick5371 helping a friend move to Golden. Driving cross country and climbing along the way. Closest thing I?ll get to a vacation this year. @CartoVis this is good news. Also  I will be in Denver on 16 Aug. We?re getting beers. You don?t have a choice. @SoilPixel But yeah  ostensibly I have a thesis to write. Geography and psychology or stall choice in US adult males. Seems legit? @SoilPixel you know what\'s nice? a job with weekends  vacation  and paid sick days... @SoilPixel This is close. But I want this for the toilet stalls. Urinals are a simple math problem. I think stalls choice has personality. @SoilPixel well obviously this needs to be some sort of office game we all play. @mollyshewrote you have a strange and unwavering affection for utter silence. @DanielleGruen do you do anything not-awkwardly? @DanielleGruen I\'m familiar with Monroe\'s work on urinal choice (http://t.co/0mSM9GX4b0)  but ',FALSE
'The Secynd has an all Motown playlist right now  @mollyshewrote\'s missing out. @laurenHOEland two chicks at the same time... Wait. No. That\'s what you\'re supposed to do if you have a million dollars.',FALSE
'I just unlocked the  Ten Hundred  badge on @foursquare for checking in over 1000 times! http://t.co/q3lV9XVd *insert #heattweet* Join us for July 12th\'s @SMCLT breakfast   Targeting Diverse Audiences.  We have another great panel lined up: http://t.co/VEJAmm8x Thought we would trade that pick  but I think that?s a solid pick for the Cats. #bobcats @wardgibson @lbstewart @lzbarrett @jljoyner13 I have a few folks who may be interested if there\'s anywhere to direct them. I\'m pretty interested to see how the draft plays out tonight for the @bobcats. At this point  I feel like I\'d be okay with a trade . 2nd time recently that my DVR recorded the first 5 minutes of a soccer game before stopping for no reason. Grrrr...',FALSE
'@jennacamann Yikes I hadn?t thought of that  but you may be on to something! Roof  collapsed 2 weeks ago and part of the parking deck today! RT @jennacamann: @jackie whatttttt kind of question is that?! Geez. Anyone want to sell hard hats outside of South Park Mall with me this weekend to shoppers? @wardgibson @topo2 @lindsay_beth @jennacamann Well  the 1-year anniversary is coming up this week if I recall correctly. #justsayin @Topo2 @lindsay_beth A @gmrcharlotte handball team would be awesome! Now  water polo on the other hand?I may drown trying to play that. Watching soccer on TV and handball on the computer. iPad is also standing by. #olympics2012 Wierd having commercials in the middle of the Olympic soccer matches. Good game between Brazil and Belarus now though. .@benjaminjhorton Ping Pong on MSNBC right now! ?@Gillette: The stars lit up Boston?s night sky! http://t.co/ThlcsFHR #GetStarted? Probably the most intense rainbow I\'ve ever seen (@wxbrad) http://t.co/fgd1cVL1 @BrittanyLane I guess I would have',FALSE
'@jennacamann haha nope. 48 stickers must have been on their other car. @jennacamann Friend of yours? http://t.co/OcjO81rN All sorts of excitement in #clt around the DNC this week! http://t.co/ohChyQbb @sjhalestorm Ha! No  we\'re probably seeing if we can pick up MJD to make it the #4horsemen backfield. @sjhalestorm It has  hasn\'t it? I\'m staying busy as I\'m sure you are! Would be happy to help out @jrtheoneandonly any way I can. #smclt breakfast this morning! (@ Queen City Q (The Q)) http://t.co/slDH4Sby @s_youngblade Nice! @ussoccer and ManUtd over here too. I enjoy watching regardless of who is playing really. @s_youngblade Yes sir  you too! Always nice meeting fellow soccer fans. Have any favorite clubs to follow? @Leaphart3 perfect. Thanks! @Leaphart3 Question from the office. Where can you buy @CharlotteMLL gear? Is it available in any stores around CLT (as opposed to online)? @smwighington @joe_burger @soloffreport @wardgibson Personally  I\'m going to see if Roy will sign my pop tart. @smwighington @joe_',FALSE
'Should be a great @SMCLT breakfast this week on SM as a Second Screen. Hope you can make it! http://t.co/KiooulHd Unbelievable?but not really. #panthers Bagels at @GMRCharlotte this morning = a great way to start off the day! Thanks @joe_burger! @ajabernathy Yessir it sure did! Time for some #fifa13! http://t.co/Yayg2O0G @PHIL_Knows Tell me about it! The crazy thing is that it actually looks pretty slick. in the preview video. I just gave my e-mail to try to get access to the new MySpace. Is this real life? Almost took all day to realize it  but apparently Time Warner gets NFL Network & #nflredzone now? About time! @RedandWh1te10 @smwighington @Joe_Burger @MichaelKDaly Nice! I attended my soccer club meeting this AM. Cam is rocking some BRIGHT green shoes tonight. #panthers Already seeing too much Giants blue out at the @panthers game tonight! http://t.co/lL7GlZgO What other pre-game meal is there? Go Panthers!  @ Bojangles\' Famous Chicken \'n Biscuits http://t.co/CtiyoY4n I will gladly give up a fantasy win f',FALSE
'Praying that everyone in the NE is staying safe this week. Be careful out there! @AmyJWalsh @kristinec48 @tiffdracing @taragudger @dbsutphin Now if that pesky 2 car would just get off our bumper! @billvoth Yeah  we could definitely still use him  but gotta hope they do take all the necessary precautions. @billvoth Just glad LaFell was able to walk off the field. Looked like it may have been more serious at first. @billvoth I?m sure it was the replay  but still? C?mon Chicago fans. You can?t boo when a receiver who just took a shot to the head walks off the field. #panthers Heck of a game going on right now between Liverpool and Everton. 2-1 after 21 minutes of play. Not a huge Reddit person  but this  Ask Me Anything  from a man held hostage in Iraq for 2.5 years is fascinating: http://t.co/Ch2W9FBq @DevonBissell Samsung almost made me switch  but ended up sticking with Apple! @KatieMcKiever @andrew_dunn Haha! Pardon us Tar Heels?Crazy finish! Can we get some #Gio4Heisman love? Amazing finish and end to the l',FALSE
'+1 to the folks at Legos for hooking up this kid: http://t.co/3lHdIgeC Does anyone else have trouble scrolling on Facebook Timelines after a while? Just me? Thanks to @gmrmusic for bringing in Owen Poteat for some lunch time entertainment! Great one man band: http://t.co/AYnIXANQ Cameramen having a tough time keeping up with the pace of this game. Both teams running the court for some quick baskets. #GoHeels Indiana came to play tonight. Heels are hanging so far though! Wouldn\'t you think Facebook would allow you to embed photo albums into websites? Seems like it would be big for brands. Love when you convince yourself that you just performed a magic trick when you find that perfect excel formula. @LaurenAMurray1 I JUST figured that out. It would just be too easy to make it the same key wouldn\'t it? Random: Discovered that in Excel on Mac  F4 doesn\'t change a cell reference between absolute & relative. Problem is?I don\'t know what does. @ajabernathy Ha  we\'ll see. The Eagles seem to have their own set of issu',FALSE
'I also happen to have just picked up a Chick-Fil-A nugget tray for our shindig tonight. To ACC! *Go ACC. Fitting that I get a typo as Clemson fumbles on the opening drive. Don?t know a ton about him but AP seems like a guy who would rush for 200 yds bc his team needed a win to make playoffs  not bc of a record. Anyone else spot the Chick-Fil-A cow toys parachuting down to fans at the #chickfilabowl? Awesome. I had forgotten all about Bubble Tape from back in the day! http://t.co/bnllMihC Wow! 9 yards short of the record for AP? Not a bad way to finish off your regular season though! Good to be back! (@ University of North Carolina at Chapel Hill (UNC)) http://t.co/tf7v8vwD Go Heels! (@ Dean E. Smith Center / Dean Dome for UNLV Rebels vs North Carolina Tar Heels w/ 37 others) http://t.co/y6jpTnQw @WillJPowers Welcome back to the east coast! I just unlocked the ?Campus Explorer? badge on @foursquare for checking in to 10 different places on campus! http://t.co/kjfg7pvk @Lindsay_Beth Ha. I did that last Friday w',TRUE
'Judging by the tweets  a lot of @Panthers fans are on board for all black unis + helmets! @ryanmcshane @kylesheldon Thanks! Looks like i\'ll be running around on Saturday a bit  but I do need to get back up to Hooligans soon. @partlowe1 Right on. @Panthers Black pants  black jersey  AND black helmet. One can only hope and wait... ?@thedrivenc: Walls:  I know one day  the @Panthers will be the best organization in the NFL. ? Happy birthday to @wardgibson! Will you be carb backloading w/ a piece of birthday cake tonight? What\'s up in the ACC this year? Wake hanging with Duke tonight. Interesting partnership between the folks at @klout and @ESPNMag: http://t.co/esnOe60m @doherty thanks for having us! Excited to check out the @NASCAR Fan Engagement Center today with. Thanks @doherty for showing us around. An inside look at #NASCAR?s Fan Engagement Center  built by HP and featuring HP?s ?Autonomy? monitoring tool: http://t.co/DVGNV9B9 Brian McBride charges $2 000 for lunch or pick-up game. Not sure what to make of ',FALSE
